Transaction_ID,Date,Month,Quarter,Region,Category,Product,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Revenue,Payment_Method,Salesperson_ID,Customer_ID
TXN03118,2024-04-20,April,Q2,Central,Sports & Outdoors,Bicycle,27291.46,2,0,0.0,54582.92,UPI,SP015,CUST2681
TXN03119,2024-08-09,August,Q3,East,Furniture,Sofa,25060.85,6,5,7518.25,142846.85,Credit Card,SP011,CUST2254
TXN03120,2024-02-19,February,Q1,West,Sports & Outdoors,Tent,12960.14,1,15,1944.02,11016.12,Net Banking,SP010,CUST5272
TXN03121,2024-11-08,November,Q4,West,Sports & Outdoors,Dumbbells,6530.1,4,0,0.0,26120.4,Cash,SP017,CUST6368
TXN03122,2024-06-20,June,Q2,West,Electronics,Tablet,29315.39,1,15,4397.31,24918.08,Net Banking,SP019,CUST4757
TXN03123,2024-12-30,December,Q4,East,Food & Beverages,Juice Box,535.21,3,20,321.13,1284.5,Debit Card,SP018,CUST8121
TXN03124,2024-03-26,March,Q1,East,Electronics,Headphones,67357.91,9,10,60622.12,545599.07,Net Banking,SP004,CUST5926
TXN03125,2024-06-14,June,Q2,West,Electronics,Smartphone,29782.88,4,10,11913.15,107218.37,Net Banking,SP006,CUST7166
TXN03126,2024-07-29,July,Q3,South,Furniture,Dining Table,49650.39,2,15,14895.12,84405.66,Cash,SP010,CUST5005
TXN03127,2024-06-14,June,Q2,Central,Food & Beverages,Tea Set,1315.44,7,0,0.0,9208.08,UPI,SP008,CUST1310
TXN03128,2024-10-08,October,Q4,Central,Electronics,Laptop,62733.54,3,5,9410.03,178790.59,Net Banking,SP020,CUST6463
TXN03129,2024-05-30,May,Q2,Central,Electronics,Smart TV,53639.16,1,20,10727.83,42911.33,UPI,SP005,CUST9023
TXN03130,2024-04-20,April,Q2,West,Food & Beverages,Juice Box,833.85,8,0,0.0,6670.8,UPI,SP014,CUST3403
TXN03131,2024-06-04,June,Q2,East,Electronics,Smartphone,61051.84,4,0,0.0,244207.36,Debit Card,SP020,CUST5229
TXN03132,2024-05-05,May,Q2,South,Food & Beverages,Tea Set,1193.24,7,15,1252.9,7099.78,Credit Card,SP018,CUST2178
TXN03133,2024-08-03,August,Q3,North,Clothing,Jeans,1345.05,8,15,1614.06,9146.34,Net Banking,SP002,CUST8348
TXN03134,2024-07-01,July,Q3,West,Clothing,T-Shirt,4463.77,5,0,0.0,22318.85,Net Banking,SP014,CUST3835
TXN03135,2024-10-02,October,Q4,East,Food & Beverages,Protein Bar,643.37,7,5,225.18,4278.41,Credit Card,SP017,CUST9001
TXN03136,2024-05-19,May,Q2,East,Food & Beverages,Juice Box,1196.98,6,10,718.19,6463.69,Debit Card,SP010,CUST9231
TXN03137,2024-08-23,August,Q3,East,Furniture,Desk,30196.79,4,5,6039.36,114747.8,Credit Card,SP008,CUST8802
TXN03138,2024-01-13,January,Q1,East,Food & Beverages,Snack Mix,687.85,8,0,0.0,5502.8,Debit Card,SP001,CUST8864
TXN03139,2024-08-15,August,Q3,East,Food & Beverages,Snack Mix,596.57,5,10,298.29,2684.56,Debit Card,SP010,CUST2446
TXN03140,2024-04-16,April,Q2,North,Electronics,Tablet,61578.58,4,15,36947.15,209367.17,Cash,SP019,CUST1953
TXN03141,2024-01-18,January,Q1,West,Electronics,Laptop,47823.15,5,15,35867.36,203248.39,UPI,SP013,CUST6850
TXN03142,2024-05-14,May,Q2,East,Sports & Outdoors,Dumbbells,7643.96,5,15,5732.97,32486.83,Debit Card,SP017,CUST6464
TXN03143,2024-12-12,December,Q4,South,Food & Beverages,Juice Box,444.4,3,0,0.0,1333.2,Net Banking,SP014,CUST1522
TXN03144,2024-10-19,October,Q4,North,Electronics,Laptop,24517.13,1,20,4903.43,19613.7,Credit Card,SP002,CUST5022
TXN03145,2024-08-03,August,Q3,North,Furniture,Dining Table,49500.8,6,20,59400.96,237603.84,Credit Card,SP020,CUST9222
TXN03146,2024-02-14,February,Q1,Central,Sports & Outdoors,Tent,22200.15,6,0,0.0,133200.9,Credit Card,SP011,CUST9231
TXN03147,2024-08-06,August,Q3,North,Clothing,Dress,4001.51,5,5,1000.38,19007.17,UPI,SP010,CUST8706
TXN03148,2024-11-27,November,Q4,West,Food & Beverages,Snack Mix,1392.64,9,15,1880.06,10653.7,Cash,SP016,CUST1000
TXN03149,2024-12-09,December,Q4,West,Furniture,Sofa,37187.73,7,5,13015.71,247298.4,Cash,SP005,CUST1259
TXN03150,2024-10-27,October,Q4,East,Furniture,Desk,19705.29,6,10,11823.17,106408.57,Credit Card,SP017,CUST2110
TXN03151,2024-04-02,April,Q2,Central,Furniture,Desk,35666.41,4,0,0.0,142665.64,Debit Card,SP016,CUST7927
TXN03152,2024-05-03,May,Q2,Central,Furniture,Office Chair,17146.2,8,15,20575.44,116594.16,Cash,SP014,CUST3862
TXN03153,2024-04-20,April,Q2,North,Clothing,T-Shirt,1490.87,6,0,0.0,8945.22,Cash,SP013,CUST7161
TXN03154,2024-05-04,May,Q2,South,Electronics,Tablet,41341.51,8,20,66146.42,264585.66,Cash,SP019,CUST2479
TXN03155,2024-03-26,March,Q1,East,Furniture,Sofa,37195.15,9,0,0.0,334756.35,Net Banking,SP010,CUST5955
TXN03156,2024-05-24,May,Q2,North,Clothing,T-Shirt,1183.49,10,0,0.0,11834.9,Credit Card,SP006,CUST4701
TXN03157,2024-10-02,October,Q4,West,Sports & Outdoors,Bicycle,19531.62,6,0,0.0,117189.72,Net Banking,SP010,CUST9141
TXN03158,2024-07-06,July,Q3,North,Food & Beverages,Juice Box,233.72,2,0,0.0,467.44,Cash,SP007,CUST1141
TXN03159,2024-08-02,August,Q3,East,Clothing,Jacket,2716.35,4,0,0.0,10865.4,Cash,SP003,CUST6722
TXN03160,2024-11-22,November,Q4,South,Clothing,Shoes,4697.63,9,0,0.0,42278.67,Credit Card,SP016,CUST6371
TXN03161,2024-10-22,October,Q4,Central,Furniture,Dining Table,40723.1,1,20,8144.62,32578.48,UPI,SP003,CUST3798
TXN03162,2024-02-26,February,Q1,West,Sports & Outdoors,Bicycle,10243.62,9,20,18438.52,73754.06,Net Banking,SP012,CUST3913
TXN03163,2024-04-22,April,Q2,East,Clothing,Shoes,1266.01,2,10,253.2,2278.82,Cash,SP019,CUST2502
TXN03164,2024-02-03,February,Q1,East,Sports & Outdoors,Yoga Mat,22104.02,4,10,8841.61,79574.47,Net Banking,SP007,CUST5245
TXN03165,2024-03-21,March,Q1,North,Clothing,Shoes,4915.54,3,0,0.0,14746.62,Cash,SP012,CUST8590
TXN03166,2024-02-02,February,Q1,Central,Clothing,T-Shirt,4249.96,2,0,0.0,8499.92,UPI,SP005,CUST8736
TXN03167,2024-07-24,July,Q3,North,Clothing,Jacket,726.19,2,0,0.0,1452.38,Debit Card,SP008,CUST2373
TXN03168,2024-06-13,June,Q2,South,Furniture,Bookshelf,19397.27,1,0,0.0,19397.27,Credit Card,SP007,CUST1964
TXN03169,2024-02-15,February,Q1,North,Furniture,Bookshelf,2492.61,8,10,1994.09,17946.79,Credit Card,SP020,CUST7672
TXN03170,2024-08-21,August,Q3,West,Furniture,Dining Table,28353.42,6,0,0.0,170120.52,Net Banking,SP008,CUST6004
TXN03171,2024-04-04,April,Q2,Central,Furniture,Bookshelf,7744.61,9,15,10455.22,59246.27,Cash,SP004,CUST3316
TXN03172,2024-06-23,June,Q2,South,Food & Beverages,Tea Set,1300.76,10,0,0.0,13007.6,Credit Card,SP014,CUST6026
TXN03173,2024-08-02,August,Q3,North,Electronics,Smart TV,73802.08,2,0,0.0,147604.16,Net Banking,SP013,CUST2528
TXN03174,2024-03-08,March,Q1,South,Electronics,Laptop,72137.87,9,15,97386.12,551854.71,UPI,SP005,CUST3023
TXN03175,2024-03-18,March,Q1,North,Food & Beverages,Tea Set,297.95,9,0,0.0,2681.55,Net Banking,SP012,CUST7588
TXN03176,2024-07-14,July,Q3,South,Clothing,Dress,4227.59,10,20,8455.18,33820.72,Credit Card,SP017,CUST4171
TXN03177,2024-01-02,January,Q1,North,Furniture,Sofa,29500.89,2,15,8850.27,50151.51,UPI,SP019,CUST4774
TXN03178,2024-11-17,November,Q4,West,Clothing,Jacket,2613.7,3,10,784.11,7056.99,Credit Card,SP007,CUST3587
TXN03179,2024-05-16,May,Q2,Central,Clothing,T-Shirt,519.14,8,20,830.62,3322.5,UPI,SP020,CUST9082
TXN03180,2024-03-03,March,Q1,South,Clothing,Jacket,4083.79,9,5,1837.71,34916.4,Cash,SP012,CUST2447
TXN03181,2024-12-12,December,Q4,Central,Furniture,Bookshelf,10940.78,1,0,0.0,10940.78,Credit Card,SP005,CUST9454
TXN03182,2024-10-09,October,Q4,North,Food & Beverages,Coffee Pack,1228.42,1,0,0.0,1228.42,Debit Card,SP006,CUST5295
TXN03183,2024-05-14,May,Q2,West,Electronics,Headphones,63738.17,5,5,15934.54,302756.31,Net Banking,SP020,CUST6588
TXN03184,2024-09-14,September,Q3,Central,Electronics,Smart TV,6747.03,2,15,2024.11,11469.95,Cash,SP011,CUST8137
TXN03185,2024-06-17,June,Q2,East,Food & Beverages,Juice Box,385.93,2,5,38.59,733.27,Net Banking,SP005,CUST4613
TXN03186,2024-08-14,August,Q3,West,Sports & Outdoors,Tent,15018.04,9,10,13516.24,121646.12,UPI,SP014,CUST4893
TXN03187,2024-11-27,November,Q4,South,Electronics,Smartphone,34201.46,1,5,1710.07,32491.39,Debit Card,SP019,CUST1377
TXN03188,2024-07-14,July,Q3,North,Electronics,Laptop,64952.33,4,10,25980.93,233828.39,UPI,SP016,CUST5539
TXN03189,2024-04-19,April,Q2,Central,Food & Beverages,Coffee Pack,1155.13,10,0,0.0,11551.3,Credit Card,SP007,CUST6394
TXN03190,2024-06-14,June,Q2,South,Electronics,Tablet,69262.84,9,10,62336.56,561029.0,Cash,SP006,CUST5748
TXN03191,2024-08-23,August,Q3,Central,Furniture,Office Chair,30277.82,2,0,0.0,60555.64,Credit Card,SP012,CUST4823
TXN03192,2024-07-02,July,Q3,North,Furniture,Sofa,8151.0,4,10,3260.4,29343.6,Net Banking,SP016,CUST4523
TXN03193,2024-12-02,December,Q4,West,Electronics,Smart TV,29853.59,4,0,0.0,119414.36,Net Banking,SP001,CUST5191
TXN03194,2024-07-30,July,Q3,East,Sports & Outdoors,Tent,12418.36,9,15,16764.79,95000.45,Net Banking,SP005,CUST3732
TXN03195,2024-03-25,March,Q1,Central,Furniture,Dining Table,33850.39,3,10,10155.12,91396.05,Credit Card,SP004,CUST9633
TXN03196,2024-08-11,August,Q3,Central,Clothing,Jeans,1453.71,4,0,0.0,5814.84,Cash,SP011,CUST7997
TXN03197,2024-07-28,July,Q3,West,Sports & Outdoors,Running Shoes,20604.5,7,5,7211.57,137019.93,Cash,SP001,CUST7540
TXN03198,2024-05-17,May,Q2,East,Furniture,Bookshelf,40482.09,4,5,8096.42,153831.94,Cash,SP011,CUST8781
TXN03199,2024-04-12,April,Q2,North,Furniture,Desk,5808.77,6,15,5227.89,29624.73,Net Banking,SP011,CUST6646
TXN03200,2024-11-14,November,Q4,West,Furniture,Dining Table,32168.4,9,15,43427.34,246088.26,UPI,SP018,CUST8493
TXN03201,2024-11-21,November,Q4,East,Furniture,Office Chair,48414.46,2,15,14524.34,82304.58,Cash,SP013,CUST3563
TXN03202,2024-11-29,November,Q4,North,Food & Beverages,Snack Mix,552.52,2,20,221.01,884.03,Cash,SP020,CUST9077
TXN03203,2024-07-27,July,Q3,East,Food & Beverages,Juice Box,568.5,5,10,284.25,2558.25,UPI,SP003,CUST6868
TXN03204,2024-08-13,August,Q3,Central,Food & Beverages,Juice Box,1341.41,10,5,670.71,12743.39,Cash,SP014,CUST4892
TXN03205,2024-09-15,September,Q3,South,Electronics,Laptop,47429.34,4,0,0.0,189717.36,Credit Card,SP004,CUST7488
TXN03206,2024-08-31,August,Q3,South,Clothing,T-Shirt,703.55,6,10,422.13,3799.17,Debit Card,SP009,CUST3368
TXN03207,2024-04-20,April,Q2,East,Clothing,Shoes,1619.59,9,20,2915.26,11661.05,Cash,SP006,CUST8857
TXN03208,2024-09-23,September,Q3,East,Food & Beverages,Snack Mix,874.62,10,15,1311.93,7434.27,Net Banking,SP002,CUST2356
TXN03209,2024-06-02,June,Q2,Central,Sports & Outdoors,Yoga Mat,8600.53,4,0,0.0,34402.12,Credit Card,SP003,CUST6466
TXN03210,2024-09-26,September,Q3,West,Clothing,Dress,3814.43,6,20,4577.32,18309.26,Net Banking,SP016,CUST2709
TXN03211,2024-06-25,June,Q2,South,Furniture,Bookshelf,14538.31,7,0,0.0,101768.17,Cash,SP005,CUST7438
TXN03212,2024-05-16,May,Q2,West,Electronics,Smart TV,71789.82,8,20,114863.71,459454.85,Debit Card,SP016,CUST3228
TXN03213,2024-06-02,June,Q2,Central,Electronics,Tablet,61204.01,7,15,64264.21,364163.86,Cash,SP003,CUST2754
TXN03214,2024-08-15,August,Q3,South,Sports & Outdoors,Dumbbells,21462.62,6,5,6438.79,122336.93,Cash,SP012,CUST1697
TXN03215,2024-11-28,November,Q4,South,Clothing,T-Shirt,4433.55,6,0,0.0,26601.3,Cash,SP008,CUST1321
TXN03216,2024-03-12,March,Q1,North,Food & Beverages,Snack Mix,576.26,6,10,345.76,3111.8,Debit Card,SP013,CUST3988
TXN03217,2024-07-22,July,Q3,West,Food & Beverages,Juice Box,404.56,10,0,0.0,4045.6,Cash,SP009,CUST5727
TXN03218,2024-01-12,January,Q1,West,Food & Beverages,Coffee Pack,724.14,10,20,1448.28,5793.12,UPI,SP003,CUST2639
TXN03219,2024-07-08,July,Q3,North,Sports & Outdoors,Tent,2407.89,8,0,0.0,19263.12,Debit Card,SP019,CUST5543
TXN03220,2024-03-25,March,Q1,East,Furniture,Office Chair,40086.34,10,20,80172.68,320690.72,Debit Card,SP004,CUST8036
TXN03221,2024-12-10,December,Q4,South,Furniture,Dining Table,27991.89,9,20,50385.4,201541.61,Cash,SP011,CUST8796
TXN03222,2024-06-12,June,Q2,Central,Furniture,Sofa,23357.18,6,5,7007.15,133135.93,Credit Card,SP016,CUST1307
TXN03223,2024-11-28,November,Q4,South,Furniture,Bookshelf,16543.63,10,0,0.0,165436.3,UPI,SP008,CUST8076
TXN03224,2024-07-29,July,Q3,Central,Sports & Outdoors,Bicycle,19888.66,2,0,0.0,39777.32,Debit Card,SP005,CUST1043
TXN03225,2024-07-26,July,Q3,South,Sports & Outdoors,Running Shoes,23146.61,1,5,1157.33,21989.28,UPI,SP004,CUST6665
TXN03226,2024-01-27,January,Q1,North,Clothing,Jacket,3090.59,8,0,0.0,24724.72,Credit Card,SP004,CUST6456
TXN03227,2024-05-27,May,Q2,Central,Furniture,Sofa,23833.0,4,20,19066.4,76265.6,UPI,SP008,CUST2175
TXN03228,2024-07-06,July,Q3,West,Furniture,Dining Table,25220.32,3,0,0.0,75660.96,Cash,SP011,CUST7574
TXN03229,2024-11-20,November,Q4,West,Furniture,Office Chair,12716.04,5,15,9537.03,54043.17,UPI,SP004,CUST7447
TXN03230,2024-04-19,April,Q2,Central,Sports & Outdoors,Running Shoes,26328.32,6,5,7898.5,150071.42,UPI,SP005,CUST4895
TXN03231,2024-10-09,October,Q4,North,Clothing,Shoes,2023.58,6,0,0.0,12141.48,Cash,SP012,CUST8962
TXN03232,2024-02-20,February,Q1,West,Sports & Outdoors,Running Shoes,25069.5,6,10,15041.7,135375.3,Net Banking,SP002,CUST3545
TXN03233,2024-04-09,April,Q2,West,Sports & Outdoors,Running Shoes,19028.06,2,20,7611.22,30444.9,Debit Card,SP008,CUST4496
TXN03234,2024-02-22,February,Q1,East,Furniture,Sofa,2090.29,1,5,104.51,1985.78,Net Banking,SP019,CUST8284
TXN03235,2024-10-29,October,Q4,West,Electronics,Tablet,59715.0,8,15,71658.0,406062.0,Debit Card,SP010,CUST3039
TXN03236,2024-01-22,January,Q1,Central,Sports & Outdoors,Running Shoes,21552.51,10,0,0.0,215525.1,Debit Card,SP016,CUST5643
TXN03237,2024-04-07,April,Q2,Central,Furniture,Sofa,3779.82,8,0,0.0,30238.56,Net Banking,SP004,CUST1316
TXN03238,2024-01-21,January,Q1,North,Electronics,Headphones,31095.1,1,15,4664.27,26430.83,Net Banking,SP002,CUST7278
TXN03239,2024-01-18,January,Q1,West,Food & Beverages,Tea Set,1206.81,5,10,603.4,5430.65,Cash,SP014,CUST3917
TXN03240,2024-12-26,December,Q4,South,Sports & Outdoors,Running Shoes,9757.57,2,5,975.76,18539.38,Credit Card,SP012,CUST4872
TXN03241,2024-05-07,May,Q2,East,Sports & Outdoors,Tent,13014.51,7,15,13665.24,77436.33,Debit Card,SP014,CUST8975
TXN03242,2024-09-26,September,Q3,Central,Clothing,Jacket,4432.2,6,15,3988.98,22604.22,Net Banking,SP002,CUST9012
TXN03243,2024-04-19,April,Q2,East,Electronics,Headphones,14606.53,9,10,13145.88,118312.89,Credit Card,SP007,CUST4776
TXN03244,2024-02-08,February,Q1,East,Furniture,Office Chair,38157.52,10,0,0.0,381575.2,Debit Card,SP002,CUST8669
TXN03245,2024-04-26,April,Q2,West,Furniture,Desk,25639.95,5,10,12819.98,115379.77,Net Banking,SP008,CUST6138
TXN03246,2024-05-17,May,Q2,Central,Food & Beverages,Tea Set,679.66,2,15,203.9,1155.42,Credit Card,SP007,CUST1180
TXN03247,2024-07-05,July,Q3,West,Electronics,Headphones,55515.83,4,20,44412.66,177650.66,UPI,SP018,CUST3512
TXN03248,2024-12-08,December,Q4,West,Food & Beverages,Coffee Pack,819.13,6,0,0.0,4914.78,Debit Card,SP016,CUST5332
TXN03249,2024-08-07,August,Q3,Central,Electronics,Smartphone,71476.7,9,5,32164.51,611125.79,Credit Card,SP003,CUST3068
TXN03250,2024-05-15,May,Q2,South,Clothing,Jeans,4044.79,3,0,0.0,12134.37,UPI,SP006,CUST7186
TXN03251,2024-03-16,March,Q1,East,Electronics,Laptop,48918.57,9,10,44026.71,396240.42,Cash,SP010,CUST7460
TXN03252,2024-07-09,July,Q3,South,Furniture,Sofa,48260.53,5,5,12065.13,229237.52,Debit Card,SP012,CUST6194
TXN03253,2024-02-19,February,Q1,Central,Furniture,Bookshelf,46377.65,2,10,9275.53,83479.77,UPI,SP003,CUST4503
TXN03254,2024-06-22,June,Q2,South,Food & Beverages,Snack Mix,362.61,1,15,54.39,308.22,Credit Card,SP007,CUST9845
TXN03255,2024-06-03,June,Q2,North,Electronics,Smart TV,21229.08,7,10,14860.36,133743.2,Cash,SP009,CUST9137
TXN03256,2024-01-15,January,Q1,North,Electronics,Tablet,33650.14,3,0,0.0,100950.42,UPI,SP017,CUST4994
TXN03257,2024-02-26,February,Q1,South,Clothing,Jeans,1821.12,1,0,0.0,1821.12,Net Banking,SP006,CUST9875
TXN03258,2024-09-03,September,Q3,West,Clothing,Dress,353.66,1,10,35.37,318.29,UPI,SP015,CUST8911
TXN03259,2024-12-06,December,Q4,West,Electronics,Smart TV,5792.53,7,15,6082.16,34465.55,Net Banking,SP004,CUST9904
TXN03260,2024-01-02,January,Q1,West,Clothing,Dress,2072.92,10,0,0.0,20729.2,Net Banking,SP016,CUST2076
TXN03261,2024-01-22,January,Q1,East,Food & Beverages,Protein Bar,1441.85,8,0,0.0,11534.8,Cash,SP017,CUST9456
TXN03262,2024-09-13,September,Q3,West,Food & Beverages,Tea Set,169.06,5,0,0.0,845.3,Cash,SP008,CUST1732
TXN03263,2024-06-17,June,Q2,West,Clothing,Jeans,2119.48,5,15,1589.61,9007.79,UPI,SP020,CUST8035
TXN03264,2024-07-24,July,Q3,North,Food & Beverages,Juice Box,252.86,10,0,0.0,2528.6,UPI,SP008,CUST1334
TXN03265,2024-10-16,October,Q4,West,Food & Beverages,Juice Box,1214.52,10,0,0.0,12145.2,Credit Card,SP008,CUST5888
TXN03266,2024-11-01,November,Q4,West,Clothing,Jacket,4127.45,2,15,1238.23,7016.67,Credit Card,SP004,CUST2132
TXN03267,2024-10-05,October,Q4,South,Furniture,Dining Table,29545.67,4,5,5909.13,112273.55,Cash,SP013,CUST8611
TXN03268,2024-05-06,May,Q2,North,Electronics,Headphones,25795.4,2,0,0.0,51590.8,Cash,SP008,CUST7520
TXN03269,2024-01-02,January,Q1,South,Clothing,Jacket,4777.22,7,20,6688.11,26752.43,Debit Card,SP004,CUST7937
TXN03270,2024-07-06,July,Q3,East,Sports & Outdoors,Yoga Mat,16736.89,9,5,7531.6,143100.41,Cash,SP001,CUST3319
TXN03271,2024-04-28,April,Q2,Central,Sports & Outdoors,Dumbbells,6370.11,6,10,3822.07,34398.59,UPI,SP007,CUST2354
TXN03272,2024-06-16,June,Q2,North,Electronics,Headphones,32156.58,4,20,25725.26,102901.06,Net Banking,SP010,CUST6538
TXN03273,2024-01-14,January,Q1,South,Furniture,Sofa,29547.69,6,0,0.0,177286.14,Credit Card,SP010,CUST1771
TXN03274,2024-02-14,February,Q1,Central,Electronics,Smartphone,73316.16,4,0,0.0,293264.64,UPI,SP012,CUST9408
TXN03275,2024-06-22,June,Q2,Central,Sports & Outdoors,Bicycle,17204.71,1,0,0.0,17204.71,Net Banking,SP004,CUST9073
TXN03276,2024-01-17,January,Q1,East,Food & Beverages,Coffee Pack,1299.83,1,0,0.0,1299.83,Net Banking,SP017,CUST8403
TXN03277,2024-12-23,December,Q4,West,Electronics,Smart TV,27759.86,3,0,0.0,83279.58,Credit Card,SP011,CUST2527
TXN03278,2024-11-20,November,Q4,Central,Food & Beverages,Juice Box,857.22,4,20,685.78,2743.1,Cash,SP011,CUST4421
TXN03279,2024-10-12,October,Q4,West,Clothing,Dress,2110.37,5,0,0.0,10551.85,Net Banking,SP015,CUST8615
TXN03280,2024-06-07,June,Q2,East,Food & Beverages,Coffee Pack,113.15,5,0,0.0,565.75,Cash,SP015,CUST4820
TXN03281,2024-04-25,April,Q2,South,Electronics,Headphones,62022.82,1,0,0.0,62022.82,UPI,SP019,CUST7884
TXN03282,2024-06-23,June,Q2,North,Food & Beverages,Juice Box,1377.37,8,0,0.0,11018.96,Credit Card,SP010,CUST9893
TXN03283,2024-12-24,December,Q4,West,Furniture,Dining Table,43221.69,10,0,0.0,432216.9,Debit Card,SP004,CUST9870
TXN03284,2024-05-28,May,Q2,South,Electronics,Tablet,34026.25,6,20,40831.5,163326.0,Net Banking,SP002,CUST8454
TXN03285,2024-10-23,October,Q4,East,Sports & Outdoors,Tent,26784.51,6,20,32141.41,128565.65,Net Banking,SP014,CUST2922
TXN03286,2024-07-19,July,Q3,East,Electronics,Laptop,8841.87,10,5,4420.94,83997.76,Net Banking,SP012,CUST5750
TXN03287,2024-10-16,October,Q4,West,Furniture,Sofa,18388.18,3,10,5516.45,49648.09,Debit Card,SP006,CUST7347
TXN03288,2024-12-14,December,Q4,North,Sports & Outdoors,Dumbbells,9233.28,6,0,0.0,55399.68,Debit Card,SP019,CUST1170
TXN03289,2024-06-27,June,Q2,West,Sports & Outdoors,Tent,8105.72,7,10,5674.0,51066.04,Credit Card,SP014,CUST7208
TXN03290,2024-04-21,April,Q2,Central,Sports & Outdoors,Tent,5868.89,7,0,0.0,41082.23,Debit Card,SP014,CUST9976
TXN03291,2024-08-21,August,Q3,West,Food & Beverages,Coffee Pack,974.71,8,5,389.88,7407.8,Cash,SP012,CUST8674
TXN03292,2024-07-11,July,Q3,South,Electronics,Smartphone,47712.73,7,0,0.0,333989.11,Net Banking,SP015,CUST4010
TXN03293,2024-08-12,August,Q3,South,Food & Beverages,Coffee Pack,1038.11,2,0,0.0,2076.22,UPI,SP004,CUST3130
TXN03294,2024-01-17,January,Q1,West,Sports & Outdoors,Tent,12873.57,3,15,5793.11,32827.6,Cash,SP006,CUST5709
TXN03295,2024-03-14,March,Q1,South,Clothing,Jeans,1389.59,4,0,0.0,5558.36,Cash,SP019,CUST4764
TXN03296,2024-12-28,December,Q4,North,Furniture,Bookshelf,20196.09,7,20,28274.53,113098.1,Net Banking,SP019,CUST5236
TXN03297,2024-03-07,March,Q1,South,Clothing,T-Shirt,2174.49,6,15,1957.04,11089.9,UPI,SP015,CUST9809
TXN03298,2024-02-16,February,Q1,South,Food & Beverages,Juice Box,1189.94,10,0,0.0,11899.4,Cash,SP011,CUST4972
TXN03299,2024-05-15,May,Q2,East,Food & Beverages,Coffee Pack,146.21,7,20,204.69,818.78,Cash,SP018,CUST6510
TXN03300,2024-02-24,February,Q1,North,Furniture,Dining Table,24986.07,6,0,0.0,149916.42,Cash,SP017,CUST1160
TXN03301,2024-09-28,September,Q3,North,Furniture,Desk,19381.28,5,0,0.0,96906.4,UPI,SP008,CUST8275
TXN03302,2024-01-16,January,Q1,West,Food & Beverages,Juice Box,1458.87,6,0,0.0,8753.22,Cash,SP014,CUST9684
TXN03303,2024-04-27,April,Q2,Central,Food & Beverages,Tea Set,655.64,3,0,0.0,1966.92,Debit Card,SP006,CUST3004
TXN03304,2024-11-14,November,Q4,East,Clothing,T-Shirt,4610.15,1,0,0.0,4610.15,Cash,SP013,CUST7794
TXN03305,2024-08-29,August,Q3,Central,Clothing,Shoes,3945.72,3,10,1183.72,10653.44,Cash,SP016,CUST3612
TXN03306,2024-03-21,March,Q1,East,Sports & Outdoors,Bicycle,6487.99,2,0,0.0,12975.98,Cash,SP012,CUST7696
TXN03307,2024-10-22,October,Q4,West,Clothing,Shoes,4141.94,8,15,4970.33,28165.19,UPI,SP010,CUST2881
TXN03308,2024-10-12,October,Q4,Central,Food & Beverages,Coffee Pack,428.24,3,10,128.47,1156.25,Credit Card,SP016,CUST1073
TXN03309,2024-09-26,September,Q3,West,Electronics,Tablet,10893.57,1,0,0.0,10893.57,UPI,SP011,CUST2299
TXN03310,2024-12-26,December,Q4,North,Clothing,T-Shirt,991.56,3,15,446.2,2528.48,Credit Card,SP016,CUST6912
TXN03311,2024-05-21,May,Q2,Central,Furniture,Bookshelf,47461.54,2,5,4746.15,90176.93,Net Banking,SP020,CUST3252
TXN03312,2024-07-31,July,Q3,South,Electronics,Laptop,70133.28,5,5,17533.32,333133.08,Net Banking,SP011,CUST1293
TXN03313,2024-05-09,May,Q2,East,Electronics,Tablet,17833.8,10,5,8916.9,169421.1,Debit Card,SP002,CUST4765
TXN03314,2024-10-04,October,Q4,South,Food & Beverages,Coffee Pack,773.79,6,0,0.0,4642.74,Debit Card,SP001,CUST7102
TXN03315,2024-10-11,October,Q4,South,Sports & Outdoors,Bicycle,4681.88,4,15,2809.13,15918.39,Net Banking,SP018,CUST1171
TXN03316,2024-08-16,August,Q3,Central,Food & Beverages,Coffee Pack,1213.87,5,0,0.0,6069.35,Debit Card,SP008,CUST3204
TXN03317,2024-09-13,September,Q3,North,Food & Beverages,Snack Mix,205.67,9,0,0.0,1851.03,Cash,SP015,CUST1114
TXN03318,2024-08-09,August,Q3,West,Electronics,Tablet,8321.36,2,10,1664.27,14978.45,Cash,SP016,CUST3166
TXN03319,2024-03-07,March,Q1,North,Electronics,Smart TV,14684.49,2,10,2936.9,26432.08,Credit Card,SP018,CUST3535
TXN03320,2024-03-17,March,Q1,Central,Sports & Outdoors,Running Shoes,4226.67,4,15,2536.0,14370.68,Net Banking,SP001,CUST5401
TXN03321,2024-09-15,September,Q3,South,Sports & Outdoors,Dumbbells,22741.55,10,0,0.0,227415.5,Cash,SP004,CUST6630
